2.55993819237,5.08961725235,1
0.859019756317,3.04772925377,1
-2.34399533272,-0.754380464554,0
-0.247778326273,1.12290990353,0
0.870471835136,4.45848894119,1
-0.212671890855,4.75579500198,2
0.405428797007,1.46507394314,0
1.069013834,0.892076969147,0
-0.128461897373,3.18672466278,1
-1.83135676384,-3.03440475464,0
8.20740699768,6.73568725586,2
-1.56284761429,0.202119544148,0
0.43576169014,1.58155858517,0
1.3374581337,4.87401247025,1
1.61986935139,0.364309191704,0
-0.38953897357,1.16794705391,0
0.930669188499,6.86463117599,2
0.836246311665,3.49798583984,1
-0.480869412422,0.676275610924,0
0.870118618011,5.4541053772,1
2.67982602119,2.29626631737,0
0.260040789843,3.39050102234,1
1.79425239563,4.74311876297,1
-0.766012310982,3.30773615837,1
0.878298103809,-0.737459182739,0
1.19798505306,0.0430385842919,0
-1.00249671936,-2.22392702103,0
7.27483892441,7.26144886017,2
5.88990211487,7.48905229568,2
7.37801218033,10.3844146729,2
4.47292804718,10.0623273849,2
-0.0318024232984,-0.80430239439,0
4.30639219284,6.22796154022,2
4.62158107758,6.58251810074,2
1.22870826721,0.139103189111,0
-2.44956421852,-1.5530847311,0
1.20670986176,3.38554620743,1
2.15587472916,11.6674642563,2
1.74564325809,2.88281989098,0
2.16058802605,7.59564256668,2
-1.30677831173,-1.53509843349,0
-0.71325981617,-0.139351293445,0
5.75216674805,7.17994689941,2
1.28980529308,4.56441402435,1
0.0757976323366,0.962500631809,0
5.78592967987,9.77352142334,2
1.65270590782,-1.54506504536,0
2.07902002335,4.67819738388,1
2.16838383675,5.78952932358,2
7.60199928284,11.6168384552,2
0.290101826191,0.189663976431,0
7.30076313019,5.97767972946,2
0.851888239384,4.60611963272,1
0.850866258144,-0.258113265038,0
1.39661347866,-0.0440071709454,0
0.769908487797,4.04644584656,1
2.09619355202,0.845804393291,0
1.90714037418,1.07362067699,0
3.35861730576,4.41761636734,1
1.83295190334,-0.809771895409,0
-0.0850705727935,3.41784095764,1
-1.26533126831,2.00442814827,1
2.30966806412,5.23556852341,1
1.34219360352,4.47113895416,1
3.16219735146,2.03529834747,0
0.343250066042,0.242454856634,0
4.3820605278,4.30502176285,2
2.73757314682,6.9312505722,2
3.40882897377,5.34113693237,2
0.865836143494,-0.724693775177,0
4.55484247208,6.89488649368,2
0.297357469797,2.30544900894,0
1.88464021683,4.40064334869,1
1.49675273895,3.97319746017,1
0.471319258213,-0.319412201643,0
1.02414214611,3.75582051277,1
3.5373210907,4.3832988739,2
3.44321727753,5.95647335052,1
4.99209022522,7.09899902344,2
6.75017356873,9.0414390564,2
-0.422603040934,3.29810118675,1
-0.340697973967,2.26445531845,1
3.53767156601,8.53730869293,2
0.779737770557,4.07906627655,1
0.230385556817,-0.408219575882,0
-1.34544038773,-0.982882976532,0
0.957326412201,4.38194847107,1
0.45835006237,2.55065464973,1
8.95022678375,6.38366889954,2
0.273834556341,3.20473146439,1
-0.121216475964,1.09592270851,0
0.210533082485,1.96685314178,1
8.11921024323,10.5837211609,2
3.01617050171,1.05590188503,0
2.48215603828,4.20291519165,1
0.900580585003,3.7924041748,1
4.62451601028,9.84673309326,2
0.790837287903,1.25395023823,0
1.26239216328,3.82762885094,1
3.69836306572,9.46932506561,2
3.16956067085,8.59065628052,2
1.88073575497,4.46464586258,1
0.760169804096,4.48884248734,1
7.18450784683,11.0034246445,2
0.478831082582,3.12969446182,1
0.361693650484,-2.79397678375,0
1.16340768337,4.33125543594,1
3.10778093338,0.682828068733,0
-0.361424803734,-0.712004542351,0
1.88367605209,6.40751791,2
4.20652532578,8.10779762268,2
